2025-05-26 22:21:22,0
2025-05-26 22:21:26,0
2025-05-26 22:21:29,0
2025-05-26 22:21:51,0
2025-05-26 22:22:10,0
2025-05-26 22:22:14,0
2025-05-26 22:22:18,0
2025-05-26 22:22:37,0
2025-05-26 22:22:56,0
2025-05-26 22:23:16,0
2025-05-26 22:25:01,0
2025-05-26 22:25:05,1
2025-05-26 22:25:09,1
2025-05-26 22:25:28,1
2025-05-26 22:25:49,1
2025-05-26 22:25:57,1
2025-05-26 22:39:01,1
2025-05-26 22:39:05,0
2025-05-26 22:39:09,0
2025-05-26 22:39:28,1
2025-05-26 22:52:10,0
2025-05-26 22:52:14,1
2025-05-26 22:52:18,0
2025-05-26 22:52:36,1
2025-05-26 22:52:56,1
2025-05-26 22:55:09,1
2025-05-26 22:55:13,1
2025-05-26 22:55:16,1
2025-05-26 22:55:37,0
2025-05-26 22:55:53,0
2025-05-26 22:56:05,1
2025-05-26 22:56:15,1
2025-05-26 22:56:35,0
2025-05-26 22:56:57,1
